type,format,identifier,references
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC139549-Palombe%20La%20monnerie.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC139549-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ZLNOGADASD/XC140998-ni1FM130629_011.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ZLNOGADASD/ffts/XC140998-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC141647-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC141647-tourterelle%20STE-019%20miramont%205%20juillet%202013.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC141498-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC141498-Mourning%20DoveTX2.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC141466-Common%20Ground%20DoveTX1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC141466-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC141559-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC141559-White-winged%20DoveTX2.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC139833-Streptopelia%20decaocto_Cheyene_1085.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC139833-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC141558-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC141558-White-winged%20DoveTX1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC140235-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/XC140235-COMMON%20GROUND-DOVE%20Andros%2042910.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/XC139235-Col_fasciata_PN%20Calilegua_Jujuy_Arg_29ENE2013_B%20Lopez-Lanus_BLL380-009.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC139235-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC140770-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XRABICUARW/XC140770-VOC_130611-0055-Gray-chested-Dove-elvalle-ns-nat-1717.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC136242-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC136242-Colpal_Peissy_20130602_2_edited.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/XC139300-Cla_pretiosa_song_Aguas%20Negras_PN%20Calilegua_Jujuy_27ENE2013_B%20Lopez-Lanus_BLL378-022.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC139300-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC141497-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC141497-Mourning%20DoveTX1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC141603-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC141603-4027%C3%9C%20mp3.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC138186-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC138186-chalcophaps_indica.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC134643-ramier.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC134643-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/XC137798-BAND-TAILED%20PIGEON%20%20Santa%20Elena%20Costa%20Rica%20335pm%2005302013%20.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC137798-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/XC139492-Geo_frenata_song_Aguada%20del%20Tigre_PN%20Calilegua_Jujuy_25ENE2013_B%20Lopez-Lanus_BLL375-013.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC139492-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/R09_0236%20Tuxtla%20Quail-Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC13963-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC139710-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YSDNMROVID/XC139710-111206041204_Mountain_Imperial_Pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC138398-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NNCKQMBGPH/XC138398-Leptotila%20rufaxilla%20i%20Miudo%2007.08.2006%20pt%204.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC139840-Zenaida%20macroura_Cheyene_1088.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC139840-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/XC139301-Cla_pretiosa_song_Aguas%20Negras_PN%20Calilegua_Jujuy_27ENE2013_B%20Lopez-Lanus_BLL378-022b.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC139301-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC135926-Colpal_Jura_20130527_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC135926-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC136143-Columbina%20passerina90-1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC136143-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC138438-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC138438-Tourterelle%20des%20bois.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC134188-Zenaida%20macroura130519_T70.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC134188-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BADQKSJBSZ/XC138976-Columba_oenas.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC138976-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC140188-torresian-pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC140188-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC135942-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC135942-Scardefella%20inca90-1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC134354-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC134354-turutr.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/XC135758-Little%20CuckooDove_calls%20during%20courtship_BF_20121102_132556.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/ffts/XC135758-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/XC138056-MOURNING%20DOVE%20nest%20coo%20PERT%20PA%2003242013.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC138056-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/DABODLPUPA/XC135638-2012-07-10-Indigo-crowned%20Quail-Dove%20song%20EcW-SOlmstead.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/DABODLPUPA/ffts/XC135638-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/XC137723-RED-BILLED%20PIGEON%20Santa%20Elena%20Costa%20Rica%205.24am%2005292013.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC137723-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133953-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133953-Wood%20PigeonSC5.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ITRQTFVLNT/XC131666-Blue-spotted%20Wood%20Dove_Kisumu_18Jan_edit.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC131666-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC136243-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC136243-Colpal_Peissy_20130602_1_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC135282-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NNCKQMBGPH/XC135282-leptotila%20ou%20geotrygon%20resex%20arapiuns.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133854-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133854-Eurasian%20Collared%20DoveSC2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KNMUMLKYBG/ffts/XC138134-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KNMUMLKYBG/XC138134-130419-026%20Leptotila%20verreauxi.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC13962-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/R09_0134%20White-faced%20Quail-Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC135032-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/XC135032-Ruddy%20Pigeon2.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC135522-Coloen_Poland_PSZ_2013_05_30_1147.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC135522-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133951-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133951-Wood%20PigeonSC3.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC134642-turque.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC134642-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC134431-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC134431-euracodo.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/ffts/XC130644-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/XC130644-colombaccio_frassino.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTBTZAHSXF/XC131625-2094_Snow_Pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTBTZAHSXF/ffts/XC131625-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC131418-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC131418-20111208-0825-1489-BR-RJ-REGUA-Ruddy%20Ground-Dove.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133853-Eurasian%20Collared%20DoveSC1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133853-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/Ruddy_Quail-dove1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC13140-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/AMMGWAIZWI/ffts/XC132681-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/AMMGWAIZWI/XC132681-Mourning_Dove_5.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133855-Eurasian%20Collared%20DoveSC3.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133855-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC131813-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC131813-P_subvinacea%200921OHM15A%2017dic2007%20Barbas%200910h.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC131474-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC131474-20120629-1230-N029-US-CA-Los%20Angeles-Huntington%20Library-Band-tailed%20Pigeon_filt.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC133004-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/XC133004-17ABnd-tldPgnCerroAlto050413.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC131398-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC131398-20111205-0836-1464-BR-RJ-REGUA-Blue%20Ground-Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC13301-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/White-throated_Quail-dove1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TZWQJUGVHP/ffts/XC129362-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TZWQJUGVHP/XC129362-rolinha-de-asa-canela.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC129351-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/XC129351-Plumbeous%20Pigeon%20%28ARCC-2013-02-28-10h02%29%20LS111325.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133952-Wood%20PigeonSC4.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133952-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC131221-17.2%20Patagioenas%20plumbea%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC131221-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC129994-P_subvinacea%200035%20PBB4A%20back%20T_collaris_B_coronatus_V_leucophrys.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC129994-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133950-Wood%20PigeonSC2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133950-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC130545-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC130545-Common%20Ground%20DoveFL1.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC130937-Mourning%20DoveFL2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC130937-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC133949-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC133949-Wood%20PigeonSC1.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC129954-20110923-0832-1123-BR-MT-Cristalino%20Reserve-Ruddy%20Pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129954-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC130936-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC130936-Mourning%20DoveFL1.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC130002-P_subvinacea%202118%20PBB4A%200715h.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC130002-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC131448-20120629-0650-N008-US-CA-Los%20Angeles-Altadena-Mourning%20Dove_filt.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC131448-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC131560-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC131560-20120621-0707-G007-US-CA-Sierra-Antelope%20Valley-Mourning%20Dove_wing%20whirr.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/XC132667-turkawka.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC132667-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC131050-White-winged%20DoveFL1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC131050-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC130546-Common%20Ground%20DoveFL2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC130546-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NPZQVJTODR/ffts/XC131662-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NPZQVJTODR/XC131662-Red-eyed%20Dove_KerioValley_20120301.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/XC128849-LS_30583_Collared_Dove_SM_060413_Ashley_Fisher.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/ffts/XC128849-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/Ruddy_Pigeon1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC13141-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC130547-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC130547-Common%20Ground%20DoveFL3.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/XC130994-LS_30688_Woodpigeon_LM_200413_Ashley_Fisher.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/ffts/XC130994-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC130316-20111004-0735-1236-BR-MT-Cristalino%20Reserve-Ruddy%20Pigeon_filt.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC130316-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XRABICUARW/R09_0080-Golden-spotted-Ground-Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC13000-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC129908-P_subvinacea%202703%20%20PNR_Barbas_004B%2017jun2009.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC129908-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC130036-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC130036-Geotrygon%20sp%200607%20OHM001A%20Bremen%200545h.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC129053-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC129053-Patagioneas%20fasciata%20flight%20call%20OHM065B%201549.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC127431-Ducula_neglecta-FL%20Seram%20LS112463.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC127431-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/AZHGSLNALD/XC129688-Eurasian%20Collared%20Dove%20pair.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/AZHGSLNALD/ffts/XC129688-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC130033-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC130033-Geotrygon%20sp%200157%20OHM001A%20Bremen.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC129170-6.1%20Patagioenas%20plumbea%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC129170-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/ffts/XC130993-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/XC130993-LS_30690_Woodpigeon_LM_200413_Ashley_Fisher.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC128839-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/XC128839-Plumbeous%20Pigeon%20%28ARCC-2013-02-27-05h08%29%20LS111240.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC126429-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC126429-Scaled%20PigeonGM1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KJIUMYQVMO/ffts/XC129165-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KJIUMYQVMO/XC129165-EmeraldDove_song20110511_ScottLin.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC129296-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC129296-White-tipped%20Dove.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC130003-P_subvinacea%201425%20PBB4A.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC130003-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC126427-Red-billed%20PigeonGM1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC126427-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YEEQSGIKMT/XC128704-Turkse%20Tortel_20130406_02_zang.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YEEQSGIKMT/ffts/XC128704-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC127366-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC127366-Ptilinipus-rivoli-FL%20X%20Seram%20pass%201200m%20LS112488.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/XC129619-tortoraselvatica01.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/ffts/XC129619-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC131052-White-winged%20DoveFL2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC131052-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC127722-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC127722-NamaquaDove_Koudougou_20130323_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC129352-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/XC129352-Plumbeous%20Pigeon%20%28ARCC-2013-02-28-10h06%29%20LS111327.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OJMFAOUBDU/ffts/XC128006-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OJMFAOUBDU/XC128006-JMJ-20130331-081614-0627-USA-MN-OldCedarAve-MODO.mp3,
